state,name,count,total_per_year,percentage
SD,Madelyn,21,7189,0.0029211295034079843
SD,Lily,21,7189,0.0029211295034079843
SD,John,21,7189,0.0029211295034079843
SD,Bennett,21,7189,0.0029211295034079843
SD,Dylan,21,7189,0.0029211295034079843
MA,Zachary,159,54463,0.002919413179589813
IN,Eli,193,66111,0.0029193326375338445
DE,Amelia,18,6171,0.002916869227029655
DE,Angel,18,6171,0.002916869227029655
DE,Lincoln,18,6171,0.002916869227029655
DE,Hunter,18,6171,0.002916869227029655
DE,Grayson,18,6171,0.002916869227029655
DE,Bryce,18,6171,0.002916869227029655
DE,Jaxson,18,6171,0.002916869227029655
AL,Christian,124,42522,0.0029161375288086168
DC,Miles,23,7888,0.0029158215010141987
DC,Nora,23,7888,0.0029158215010141987
DC,Mateo,23,7888,0.0029158215010141987
DC,Claire,23,7888,0.0029158215010141987
DC,Andrew,23,7888,0.0029158215010141987
DC,Jason,23,7888,0.0029158215010141987
DC,Aaron,23,7888,0.0029158215010141987
LA,Alexander,135,46303,0.002915577824331037
NC,Amelia,282,96766,0.0029142467395572827
NC,Evelyn,282,96766,0.0029142467395572827
SC,Riley,115,39463,0.002914122089045435
SC,Josiah,115,39463,0.002914122089045435
SC,Jaxon,115,39463,0.002914122089045435
OK,Madison,106,36378,0.002913849029633295
OK,Joshua,106,36378,0.002913849029633295
WA,Levi,197,67630,0.002912908472571344
PA,Brayden,325,111578,0.002912760580042661
MN,Eli,153,52542,0.0029119561493662215
MN,Hazel,153,52542,0.0029119561493662215
MN,Gabriel,153,52542,0.0029119561493662215
MN,Grayson,153,52542,0.0029119561493662215
NM,Alexa,44,15112,0.002911593435680254
NM,Nevaeh,44,15112,0.002911593435680254
NM,Ryan,44,15112,0.002911593435680254
NM,Diego,44,15112,0.002911593435680254
UT,Gabriel,112,38536,0.0029063732613659955
TN,Isaac,194,66781,0.0029050178943112563
AZ,Jesus,193,66488,0.002902779448923114
CO,Matthew,147,50653,0.002902098592383472
CO,Andrew,147,50653,0.002902098592383472
IA,David,82,28264,0.0029012170959524484
IA,Gabriel,82,28264,0.0029012170959524484
ID,Scarlett,41,14133,0.0029010118163164227
OR,Andrew,96,33102,0.0029001268805510243
OR,Parker,96,33102,0.0029001268805510243
MI,Daniel,257,88627,0.0028997935166484253
KS,Sebastian,83,28644,0.002897639994414188
KS,Sofia,83,28644,0.002897639994414188
KS,David,83,28644,0.002897639994414188
NV,Wyatt,70,24158,0.002897590860170544
NV,Penelope,70,24158,0.002897590860170544
CA,Isaiah,1239,427638,0.0028973103419247122
NH,Brady,24,8286,0.002896451846488052
NH,Weston,24,8286,0.002896451846488052
NH,Aria,24,8286,0.002896451846488052
KY,Cameron,116,40067,0.002895150622706966
KY,Joshua,116,40067,0.002895150622706966
PA,Christopher,323,111578,0.0028948358995500903
MS,Levi,72,24872,0.002894821486008363
LA,Brooklyn,134,46303,0.002893980951558214
LA,David,134,46303,0.002893980951558214
NC,Addison,280,96766,0.0028935783229646775
MN,Addison,152,52542,0.0028929237562331086
MN,Sawyer,152,52542,0.0028929237562331086
AL,Sadie,123,42522,0.0028926202906730636
TX,John,1027,355286,0.0028906289580788434
TN,Charlotte,193,66781,0.0028900435752684146
SC,Carson,114,39463,0.002888781896966779
MI,Parker,256,88627,0.002888510273392984
MI,John,256,88627,0.002888510273392984
OH,Connor,323,111850,0.0028877961555654895
MD,Wyatt,149,51607,0.002887205224097506
NE,Stella,52,18014,0.0028866437215499057
CT,Zachary,76,26330,0.0028864413216862896
OK,Lillian,105,36378,0.0028863598878443014
OK,Brooklyn,105,36378,0.0028863598878443014
AR,Chloe,75,26011,0.002883395486524932
AR,Addison,75,26011,0.002883395486524932
WV,Natalie,41,14220,0.0028832630098452883
WV,Oliver,41,14220,0.0028832630098452883
MA,Evan,157,54463,0.002882691001230193
MA,Theodore,157,54463,0.002882691001230193
MA,Elizabeth,157,54463,0.002882691001230193
MA,Hunter,157,54463,0.002882691001230193
CO,Jaxon,146,50653,0.002882356425088346
CO,Jayden,146,50653,0.002882356425088346
OH,Levi,322,111850,0.002878855610192222
TN,Henry,192,66781,0.002875069256225573
VA,Colton,228,79313,0.002874686369195466
IN,Parker,190,66111,0.002873954410007412
IN,Nora,190,66111,0.002873954410007412
MT,Nora,20,6968,0.0028702640642939152
MT,Clara,20,6968,0.0028702640642939152
MT,Greyson,20,6968,0.0028702640642939152
MT,Declan,20,6968,0.0028702640642939152
MT,Christian,20,6968,0.0028702640642939152
MT,Ethan,20,6968,0.0028702640642939152
MT,Tyler,20,6968,0.0028702640642939152
MT,Anthony,20,6968,0.0028702640642939152
KY,Charlotte,115,40067,0.00287019242768363
KY,Chloe,115,40067,0.00287019242768363
OR,Riley,95,33102,0.0028699172255452843
GA,Josiah,295,102801,0.0028696218908376377
WA,Sebastian,194,67630,0.002868549460298684
PA,Nicholas,320,111578,0.002867948878811235
MI,Grace,254,88627,0.0028659437868821013
IA,Andrew,81,28264,0.0028658363996603453
IA,Aubrey,81,28264,0.0028658363996603453
IA,Daniel,81,28264,0.0028658363996603453
IA,Jace,81,28264,0.0028658363996603453
SC,Bryson,113,39463,0.002863441704888123
SC,Chloe,113,39463,0.002863441704888123
SC,Jonathan,113,39463,0.002863441704888123
OK,Scarlett,104,36378,0.002858870746055308
OK,Lily,104,36378,0.002858870746055308
AZ,Isaiah,190,66488,0.002857658524846589
AZ,Carter,190,66488,0.002857658524846589
CA,Gabriel,1222,427638,0.002857557092681193
ME,Madison,23,8050,0.002857142857142857
ME,Cooper,23,8050,0.002857142857142857
ME,Isabelle,23,8050,0.002857142857142857
ME,Chloe,23,8050,0.002857142857142857
ME,Scarlett,23,8050,0.002857142857142857
TX,Gabriel,1015,355286,0.002856853351947445
NV,Ariana,69,24158,0.0028561967050252505
NV,Leonardo,69,24158,0.0028561967050252505
MI,Riley,253,88627,0.00285466054362666
MS,Luke,71,24872,0.0028546156320360242
MS,Khloe,71,24872,0.0028546156320360242
WA,Lincoln,193,67630,0.002853763122874464
WA,Julian,193,67630,0.002853763122874464
WA,Sofia,193,67630,0.002853763122874464
NY,Henry,549,192479,0.002852259207497961
NC,Colton,276,96766,0.002852241489779468
TX,Adrian,1013,355286,0.002851224084258879
LA,Ayden,132,46303,0.0028507872060125694
LA,Henry,132,46303,0.0028507872060125694
LA,Hunter,132,46303,0.0028507872060125694
PA,Isaac,318,111578,0.002850024198318665
PA,Nathan,318,111578,0.002850024198318665
CT,Landon,75,26330,0.00284846183061147
CT,Jeremiah,75,26330,0.00284846183061147
MD,Evelyn,147,51607,0.0028484507915592845
FL,Isaiah,520,182711,0.0028460245962202606
FL,Andrew,520,182711,0.0028460245962202606
AL,Hudson,121,42522,0.0028455858144019568
AL,Oliver,121,42522,0.0028455858144019568
AL,Cameron,121,42522,0.0028455858144019568
NM,Ariana,43,15112,0.0028454208575966118
NM,Damian,43,15112,0.0028454208575966118
KY,Sawyer,114,40067,0.002845234232660294
TN,Cooper,190,66781,0.00284512061813989
TN,Owen,190,66781,0.00284512061813989
TN,Lillian,190,66781,0.00284512061813989
TN,Andrew,190,66781,0.00284512061813989
AR,Hayden,74,26011,0.002844950213371266
AR,Caleb,74,26011,0.002844950213371266
AR,Piper,74,26011,0.002844950213371266
IN,Jack,188,66111,0.0028437022583231233
CO,Sebastian,144,50653,0.002842872090498095
CO,Madison,144,50653,0.002842872090498095
TX,Juan,1010,355286,0.0028427801827260292
RI,Kevin,19,6685,0.002842183994016455
RI,Tyler,19,6685,0.002842183994016455
RI,Angel,19,6685,0.002842183994016455
RI,Aaliyah,19,6685,0.002842183994016455
RI,Madelyn,19,6685,0.002842183994016455
RI,Josiah,19,6685,0.002842183994016455
RI,Kylie,19,6685,0.002842183994016455
RI,Levi,19,6685,0.002842183994016455
RI,Elizabeth,19,6685,0.002842183994016455
RI,Julia,19,6685,0.002842183994016455
RI,Natalie,19,6685,0.002842183994016455
FL,John,519,182711,0.00284055147199676
GA,Charles,292,102801,0.002840439295337594
TX,Andrew,1009,355286,0.002839965548881746
OR,Isaiah,94,33102,0.0028397075705395443
SC,Ayden,112,39463,0.002838101512809467
SC,Lily,112,39463,0.002838101512809467
SC,Addison,112,39463,0.002838101512809467
MN,Easton,149,52542,0.002835826576833771
MO,Cooper,165,58188,0.0028356362136522993
OH,Jordan,317,111850,0.002834152883325883
ND,Hayden,21,7416,0.0028317152103559872
ND,Aubree,21,7416,0.0028317152103559872
ND,Anna,21,7416,0.0028317152103559872
ND,Stella,21,7416,0.0028317152103559872
ND,Christian,21,7416,0.0028317152103559872
ND,Lydia,21,7416,0.0028317152103559872
ND,Colton,21,7416,0.0028317152103559872
ND,Carson,21,7416,0.0028317152103559872
OK,Jayden,103,36378,0.002831381604266315
NE,Asher,51,18014,0.0028311313422893303
NE,Bentley,51,18014,0.0028311313422893303
IA,Piper,80,28264,0.002830455703368242
IA,Madison,80,28264,0.002830455703368242
ID,Isaac,40,14133,0.0028302554305526073
ID,Bentley,40,14133,0.0028302554305526073
ID,Zoey,40,14133,0.0028302554305526073
ID,Easton,40,14133,0.0028302554305526073
TN,Isaiah,189,66781,0.0028301462990970487
MD,Chloe,146,51607,0.0028290735752901737
MD,Connor,146,51607,0.0028290735752901737
TX,Samuel,1005,355286,0.002828707013504613
UT,Aria,109,38536,0.002828523977579406
UT,Lydia,109,38536,0.002828523977579406
AZ,Jonathan,188,66488,0.002827577908795572
VA,Isaac,224,79313,0.0028242532749990544
VA,Connor,224,79313,0.0028242532749990544
CO,Caleb,143,50653,0.002823129923202969
CO,John,143,50653,0.002823129923202969
WI,Easton,141,49954,0.002822596789045922
AL,Henry,120,42522,0.002822068576266403
KY,Lily,113,40067,0.0028202760376369583
KY,Daniel,113,40067,0.0028202760376369583
KY,Caleb,113,40067,0.0028202760376369583
KY,Braxton,113,40067,0.0028202760376369583
TX,Jonathan,1002,355286,0.0028202631119717634
IL,Ryan,350,124106,0.0028201698548015407
FL,Chloe,515,182711,0.002818658975102758
MO,Lincoln,164,58188,0.0028184505396301645
OH,Jack,315,111850,0.002816271792579347
NV,Riley,68,24158,0.002814802549879957
MS,Matthew,70,24872,0.002814409778063686
PA,Gavin,314,111578,0.0028141748373335246
IN,Nolan,186,66111,0.002813450106638835
WV,Silas,40,14220,0.0028129395218002813
WV,Lily,40,14220,0.0028129395218002813
WV,Joshua,40,14220,0.0028129395218002813
WV,Brody,40,14220,0.0028129395218002813
SC,Robert,111,39463,0.0028127613207308113
SC,Layla,111,39463,0.0028127613207308113
IL,Christopher,349,124106,0.002812112226644965
VA,Riley,223,79313,0.0028116450014499515
VA,Grace,223,79313,0.0028116450014499515
CT,Victoria,74,26330,0.00281048233953665
MD,Aubrey,145,51607,0.002809696359021063
OR,Hudson,93,33102,0.002809497915533805
OR,Madison,93,33102,0.002809497915533805
OR,Joseph,93,33102,0.002809497915533805
OR,Matthew,93,33102,0.002809497915533805
AK,Cole,16,5697,0.00280849569949096
AK,Adrian,16,5697,0.00280849569949096
AK,Sofia,16,5697,0.00280849569949096
AK,Jayden,16,5697,0.00280849569949096
AK,Jeremiah,16,5697,0.00280849569949096
AK,Allison,16,5697,0.00280849569949096
AK,Paul,16,5697,0.00280849569949096
AK,Jaxson,16,5697,0.00280849569949096
AK,Victoria,16,5697,0.00280849569949096
AK,Tyler,16,5697,0.00280849569949096
AK,Emmett,16,5697,0.00280849569949096
AK,Addison,16,5697,0.00280849569949096
FL,Josiah,513,182711,0.002807712726655757
LA,Lillian,130,46303,0.0028075934604669243
LA,Paisley,130,46303,0.0028075934604669243
HI,Ian,22,7838,0.0028068384792038787
HI,Elias,22,7838,0.0028068384792038787
HI,Leo,22,7838,0.0028068384792038787
HI,Jordan,22,7838,0.0028068384792038787
HI,Bailey,22,7838,0.0028068384792038787
HI,Lincoln,22,7838,0.0028068384792038787
AR,Andrew,73,26011,0.0028065049402176004
AR,Peyton,73,26011,0.0028065049402176004
WI,Gabriel,140,49954,0.002802578372102334
WI,Hunter,140,49954,0.002802578372102334
WI,Hazel,140,49954,0.002802578372102334
WI,Chloe,140,49954,0.002802578372102334
UT,Claire,108,38536,0.0028025742163172098
GA,Jeremiah,288,102801,0.002801529168004202
AL,Andrew,119,42522,0.00279855133813085
AL,Zoey,119,42522,0.00279855133813085
MI,Addison,248,88627,0.002798244327349453
MN,Thomas,147,52542,0.002797761790567546
AZ,Christian,186,66488,0.0027974972927445555
KY,Zoey,112,40067,0.0027953178426136224
KY,Isaac,112,40067,0.0027953178426136224
IA,Scarlett,79,28264,0.0027950750070761393
WA,Jayden,189,67630,0.0027946177731775837
NJ,Oliver,219,78390,0.0027937236892460774
TX,Aaron,992,355286,0.0027921167735289317
GA,Chloe,287,102801,0.0027918016361708543
MD,Jordan,144,51607,0.002790319142751952
MD,Jeremiah,144,51607,0.002790319142751952
MD,Charles,144,51607,0.002790319142751952
MD,Grayson,144,51607,0.002790319142751952
OH,Ella,312,111850,0.002789450156459544
OH,Scarlett,312,111850,0.002789450156459544
DC,Brandon,22,7888,0.002789046653144016
DC,Maxwell,22,7888,0.002789046653144016
DC,Maya,22,7888,0.002789046653144016
DC,Taylor,22,7888,0.002789046653144016
DC,Asher,22,7888,0.002789046653144016
DC,Riley,22,7888,0.002789046653144016
IL,Harper,346,124106,0.0027879393421752375
SC,Kayden,110,39463,0.0027874211286521553
MI,Christian,247,88627,0.002786961084094012
VA,Sofia,221,79313,0.0027864284543517455
LA,Carson,129,46303,0.002785996587694102
TN,Matthew,186,66781,0.002785223341968524
TN,Jordan,186,66781,0.002785223341968524
MO,Riley,162,58188,0.002784079191585894
MO,Bentley,162,58188,0.002784079191585894
CO,Scarlett,141,50653,0.002783645588612718
WI,Colton,139,49954,0.002782559955158746
AZ,Lucas,185,66488,0.002782456984719047
GA,Luke,286,102801,0.0027820741043375063
GA,Anthony,286,102801,0.0027820741043375063
SD,Kaylee,20,7189,0.0027820280984837947
SD,Brayden,20,7189,0.0027820280984837947
SD,Ellie,20,7189,0.0027820280984837947
SD,Charlotte,20,7189,0.0027820280984837947
SD,Ryder,20,7189,0.0027820280984837947
SD,Jonah,20,7189,0.0027820280984837947
NJ,Elijah,218,78390,0.002780966960071438
NJ,Thomas,218,78390,0.002780966960071438
FL,Jonathan,508,182711,0.002780347105538254
NC,Chloe,269,96766,0.002779902031705351
NC,Jaxon,269,96766,0.002779902031705351
IL,Elizabeth,345,124106,0.0027798817140186616
VT,Penelope,8,2878,0.002779708130646282
VT,Margaret,8,2878,0.002779708130646282
VT,Peyton,8,2878,0.002779708130646282
VT,Audrey,8,2878,0.002779708130646282
VT,Jordan,8,2878,0.002779708130646282
VT,Everett,8,2878,0.002779708130646282
VT,Adam,8,2878,0.002779708130646282
VT,Savannah,8,2878,0.002779708130646282
VT,Jayden,8,2878,0.002779708130646282
VT,Ezra,8,2878,0.002779708130646282
VT,Bentley,8,2878,0.002779708130646282
VT,Sebastian,8,2878,0.002779708130646282
VT,Ayla,8,2878,0.002779708130646282
VT,Xavier,8,2878,0.002779708130646282
VT,Tyler,8,2878,0.002779708130646282
VT,Cole,8,2878,0.002779708130646282
VT,Riley,8,2878,0.002779708130646282
VT,Ruby,8,2878,0.002779708130646282
VT,Finn,8,2878,0.002779708130646282
VT,Lydia,8,2878,0.002779708130646282
VT,Abel,8,2878,0.002779708130646282
VT,Violet,8,2878,0.002779708130646282
VT,Andrew,8,2878,0.002779708130646282
OR,Julian,92,33102,0.002779288260528065
OR,Anthony,92,33102,0.002779288260528065
OR,Hannah,92,33102,0.002779288260528065
NM,Hailey,42,15112,0.00277924827951297
NM,Lily,42,15112,0.00277924827951297
NM,Levi,42,15112,0.00277924827951297
MN,Lillian,146,52542,0.002778729397434433
OK,Daniel,101,36378,0.002776403320688328
OK,Lincoln,101,36378,0.002776403320688328
OK,Ella,101,36378,0.002776403320688328
OK,Piper,101,36378,0.002776403320688328
NH,Calvin,23,8286,0.0027757663528843834
NH,Mackenzie,23,8286,0.0027757663528843834
NH,Isaac,23,8286,0.0027757663528843834
NH,Brody,23,8286,0.0027757663528843834
NE,Charles,50,18014,0.0027756189630287554
TX,Elizabeth,986,355286,0.0027752289704632326
VA,Josiah,220,79313,0.0027738201808026426
NV,Damian,67,24158,0.0027734083947346636
NV,John,67,24158,0.0027734083947346636
NV,Aria,67,24158,0.0027734083947346636
NV,Samuel,67,24158,0.0027734083947346636
CT,Grayson,73,26330,0.0027725028484618308
CT,Lily,73,26330,0.0027725028484618308
CT,Gianna,73,26330,0.0027725028484618308
TN,Robert,185,66781,0.0027702490229256824
TN,Hudson,185,66781,0.0027702490229256824
NC,Ella,268,96766,0.0027695678234090485
NJ,Julian,217,78390,0.002768210230896798
IN,Madison,183,66111,0.002768071879112402
AR,Madison,72,26011,0.0027680596670639347
AR,Matthew,72,26011,0.0027680596670639347
AR,Parker,72,26011,0.0027680596670639347
AR,Bryson,72,26011,0.0027680596670639347
AZ,Joshua,184,66488,0.002767416676693539
MO,Chase,161,58188,0.0027668935175637586
WA,Joseph,187,67630,0.0027650450983291437
LA,Jeremiah,128,46303,0.0027643997149212796
WY,Corbin,9,3256,0.002764127764127764
WY,Braxton,9,3256,0.002764127764127764
WY,Dylan,9,3256,0.002764127764127764
WY,Hadley,9,3256,0.002764127764127764
WY,Nolan,9,3256,0.002764127764127764
WY,Julian,9,3256,0.002764127764127764
WY,Wesley,9,3256,0.002764127764127764
WY,Declan,9,3256,0.002764127764127764
WY,Timothy,9,3256,0.002764127764127764
WY,Gabriella,9,3256,0.002764127764127764
WY,Lily,9,3256,0.002764127764127764
WY,Robert,9,3256,0.002764127764127764
WY,Josiah,9,3256,0.002764127764127764
WY,Bradley,9,3256,0.002764127764127764
WY,Madelyn,9,3256,0.002764127764127764
WY,Lydia,9,3256,0.002764127764127764
WY,Kennedy,9,3256,0.002764127764127764
WY,Kyle,9,3256,0.002764127764127764
WY,Anna,9,3256,0.002764127764127764
WY,Isaiah,9,3256,0.002764127764127764
WY,Roman,9,3256,0.002764127764127764
WY,Emery,9,3256,0.002764127764127764
WY,Annabelle,9,3256,0.002764127764127764
WY,Aaron,9,3256,0.002764127764127764
WI,Cameron,138,49954,0.002762541538215158
SC,Hunter,109,39463,0.0027620809365734994
IA,Samuel,78,28264,0.002759694310784036
IA,Cora,78,28264,0.002759694310784036
IA,Jaxson,78,28264,0.002759694310784036
ID,Chloe,39,14133,0.0027594990447887924
ID,Thomas,39,14133,0.0027594990447887924
KS,Penelope,79,28644,0.0027579946934785647
KS,Parker,79,28644,0.0027579946934785647
DE,Allison,17,6171,0.0027548209366391185
DE,Aaron,17,6171,0.0027548209366391185
DE,Tyler,17,6171,0.0027548209366391185
DE,Madelyn,17,6171,0.0027548209366391185
DE,Levi,17,6171,0.0027548209366391185
DE,Adam,17,6171,0.0027548209366391185
DE,Anna,17,6171,0.0027548209366391185
DE,Carson,17,6171,0.0027548209366391185
CA,Samuel,1178,427638,0.0027546663299332615
MA,Victoria,150,54463,0.002754163376971522
MI,Emily,244,88627,0.0027531113543276878
FL,Charlotte,503,182711,0.002752981484420752
AZ,Mateo,183,66488,0.0027523763686680305
MD,Genesis,142,51607,0.002751564710213731
MD,Brayden,142,51607,0.002751564710213731
MD,Jonathan,142,51607,0.002751564710213731
AL,Mary,117,42522,0.002751516861859743
UT,Ezra,106,38536,0.0027506746937928173
MO,Parker,160,58188,0.002749707843541624
MO,Grace,160,58188,0.002749707843541624
OR,Ella,91,33102,0.002749078605522325
OK,Henry,100,36378,0.002748914178899335
OK,David,100,36378,0.002748914178899335
GA,Peyton,282,102801,0.0027431639770041146
LA,Layla,127,46303,0.002742802842148457
WV,Jase,39,14220,0.0027426160337552744
WV,Asher,39,14220,0.0027426160337552744
WV,Andrew,39,14220,0.0027426160337552744
WV,Audrey,39,14220,0.0027426160337552744
WI,Emily,137,49954,0.00274252312127157
PA,Colton,306,111578,0.0027424761153632435
MI,Jaxon,243,88627,0.0027418281110722464
MN,Hunter,144,52542,0.0027406646111682084
MN,John,144,52542,0.0027406646111682084
NY,Elijah,527,192479,0.002737961024319536
AZ,Aria,182,66488,0.0027373360606425218
SC,Lillian,108,39463,0.0027367407444948435
FL,Oliver,500,182711,0.0027365621117502502
FL,Adrian,500,182711,0.0027365621117502502
VA,Aubrey,217,79313,0.002735995360155334
OH,Grace,306,111850,0.002735806884219937
MA,Harper,149,54463,0.0027358022877917118
MA,Maya,149,54463,0.0027358022877917118
CT,Scarlett,72,26330,0.002734523357387011
MS,Hunter,68,24872,0.002733998070119009
MS,Lucas,68,24872,0.002733998070119009
PA,Jaxon,305,111578,0.0027335137751169584
GA,Riley,281,102801,0.0027334364451707667
ME,Declan,22,8050,0.002732919254658385
ME,Isla,22,8050,0.002732919254658385
ME,Madeline,22,8050,0.002732919254658385
ME,Brady,22,8050,0.002732919254658385
ME,Brantley,22,8050,0.002732919254658385
ME,Cole,22,8050,0.002732919254658385
MO,Zoey,159,58188,0.0027325221695194885
MD,Sofia,141,51607,0.00273218749394462
MD,Amelia,141,51607,0.00273218749394462
NV,Zoe,66,24158,0.00273201423958937
NJ,Gianna,214,78390,0.0027299400433728792
AR,Carson,71,26011,0.0027296143939102686
AR,Sadie,71,26011,0.0027296143939102686
NC,Owen,264,96766,0.002728230990223839
MT,Christopher,19,6968,0.0027267508610792192
MT,Brooklyn,19,6968,0.0027267508610792192
MT,Cora,19,6968,0.0027267508610792192
MT,Charles,19,6968,0.0027267508610792192
