NameFull,year,BillId,IntrDate,memberid,pooleid,PLaw,PassS,DW1
Daniel K. Inouye,1985,99-S-146,1/3/1985,4812-99-100,4812,0,0,-0.334
Daniel K. Inouye,1985,99-S-148,1/3/1985,4812-99-100,4812,0,0,-0.334
Daniel K. Inouye,1985,99-S-151,1/3/1985,4812-99-100,4812,0,0,-0.334
Daniel K. Inouye,1985,99-S-152,1/3/1985,4812-99-100,4812,0,0,-0.334
Daniel K. Inouye,1986,99-S-2535,6/10/1986,4812-99-100,4812,0,0,-0.334
Daniel K. Inouye,1986,99-S-2928,10/16/1986,4812-99-100,4812,0,0,-0.334
Daniel K. Inouye,1986,99-S-2923,10/14/1986,4812-99-100,4812,0,0,-0.334
Daniel K. Inouye,1986,99-S-2920,10/10/1986,4812-99-100,4812,0,0,-0.334
Daniel K. Inouye,1986,99-S-2900,10/1/1986,4812-99-100,4812,0,1,-0.334
Daniel K. Inouye,1986,99-S-2896,9/30/1986,4812-99-100,4812,0,0,-0.334
Daniel K. Inouye,1986,99-S-2889,9/29/1986,4812-99-100,4812,0,0,-0.334
Daniel K. Inouye,1986,99-S-2880,9/25/1986,4812-99-100,4812,0,1,-0.334
Daniel K. Inouye,1986,99-S-2876,9/25/1986,4812-99-100,4812,0,0,-0.334
Daniel K. Inouye,1986,99-S-2735,8/11/1986,4812-99-100,4812,0,0,-0.334
Daniel K. Inouye,1986,99-S-2656,7/21/1986,4812-99-100,4812,0,0,-0.334
Daniel K. Inouye,1986,99-S-2514,6/5/1986,4812-99-100,4812,0,0,-0.334
Daniel K. Inouye,1986,99-S-2467,5/20/1986,4812-99-100,4812,0,0,-0.334
Daniel K. Inouye,1986,99-S-2320,4/17/1986,4812-99-100,4812,1,1,-0.334
Daniel K. Inouye,1986,99-S-2299,4/14/1986,4812-99-100,4812,0,0,-0.334
Daniel K. Inouye,1986,99-S-2283,4/10/1986,4812-99-100,4812,0,0,-0.334
Daniel K. Inouye,1986,99-S-2243,3/26/1986,4812-99-100,4812,0,1,-0.334
Daniel K. Inouye,1987,100-S-107,1/6/1987,4812-100-100,4812,0,0,-0.337
Daniel K. Inouye,1987,100-S-104,1/6/1987,4812-100-100,4812,0,1,-0.337
Daniel K. Inouye,1987,100-S-731,3/12/1987,4812-100-100,4812,0,0,-0.337
Daniel K. Inouye,1987,100-S-730,3/12/1987,4812-100-100,4812,0,0,-0.337
Daniel K. Inouye,1987,100-S-721,3/11/1987,4812-100-100,4812,0,1,-0.337
Daniel K. Inouye,1987,100-S-689,3/6/1987,4812-100-100,4812,0,0,-0.337
Daniel K. Inouye,1987,100-S-105,1/6/1987,4812-100-100,4812,0,0,-0.337
Daniel K. Inouye,1987,100-S-577,2/23/1987,4812-100-100,4812,0,0,-0.337
Daniel K. Inouye,1987,100-S-555,2/19/1987,4812-100-100,4812,1,1,-0.337
Daniel K. Inouye,1987,100-S-106,1/6/1987,4812-100-100,4812,0,0,-0.337
Daniel K. Inouye,1987,100-S-386,1/27/1987,4812-100-100,4812,0,0,-0.337
Daniel K. Inouye,1987,100-S-360,1/21/1987,4812-100-100,4812,0,1,-0.337
Daniel K. Inouye,1987,100-S-103,1/6/1987,4812-100-100,4812,0,0,-0.337
Daniel K. Inouye,1987,100-S-304,1/12/1987,4812-100-100,4812,0,0,-0.337
Daniel K. Inouye,1987,100-S-108,1/6/1987,4812-100-100,4812,0,0,-0.337
Daniel K. Inouye,1987,100-S-109,1/6/1987,4812-100-100,4812,0,0,-0.337
Daniel K. Inouye,1987,100-S-110,1/6/1987,4812-100-100,4812,0,0,-0.337
Daniel K. Inouye,1987,100-S-168,1/6/1987,4812-100-100,4812,0,0,-0.337
Daniel K. Inouye,1987,100-S-167,1/6/1987,4812-100-100,4812,0,0,-0.337
Daniel K. Inouye,1987,100-S-165,1/6/1987,4812-100-100,4812,0,0,-0.337
Daniel K. Inouye,1987,100-S-164,1/6/1987,4812-100-100,4812,0,0,-0.337
Daniel K. Inouye,1987,100-S-163,1/6/1987,4812-100-100,4812,0,0,-0.337
Daniel K. Inouye,1987,100-S-162,1/6/1987,4812-100-100,4812,0,0,-0.337
Daniel K. Inouye,1987,100-S-161,1/6/1987,4812-100-100,4812,0,0,-0.337
Daniel K. Inouye,1987,100-S-94,1/6/1987,4812-100-100,4812,0,0,-0.337
Daniel K. Inouye,1987,100-S-61,1/6/1987,4812-100-100,4812,0,0,-0.337
Daniel K. Inouye,1987,100-S-91,1/6/1987,4812-100-100,4812,0,0,-0.337
Daniel K. Inouye,1987,100-S-1987,12/21/1987,4812-100-100,4812,0,0,-0.337
Daniel K. Inouye,1987,100-S-1954,12/16/1987,4812-100-100,4812,0,0,-0.337
Daniel K. Inouye,1987,100-S-1924,12/4/1987,4812-100-100,4812,0,0,-0.337
Daniel K. Inouye,1987,100-S-1858,11/6/1987,4812-100-100,4812,0,0,-0.337
Daniel K. Inouye,1987,100-S-1773,10/8/1987,4812-100-100,4812,0,0,-0.337
Daniel K. Inouye,1987,100-S-92,1/6/1987,4812-100-100,4812,0,0,-0.337
Daniel K. Inouye,1987,100-S-93,1/6/1987,4812-100-100,4812,0,0,-0.337
Daniel K. Inouye,1987,100-S-1722,9/25/1987,4812-100-100,4812,0,0,-0.337
Daniel K. Inouye,1987,100-S-1488,7/14/1987,4812-100-100,4812,0,0,-0.337
Daniel K. Inouye,1987,100-S-166,1/6/1987,4812-100-100,4812,0,0,-0.337
Daniel K. Inouye,1987,100-S-1277,5/27/1987,4812-100-100,4812,0,0,-0.337
Daniel K. Inouye,1987,100-S-1236,5/19/1987,4812-100-100,4812,1,1,-0.337
Daniel K. Inouye,1987,100-S-96,1/6/1987,4812-100-100,4812,0,0,-0.337
Daniel K. Inouye,1987,100-S-97,1/6/1987,4812-100-100,4812,0,0,-0.337
Daniel K. Inouye,1987,100-S-1159,5/6/1987,4812-100-100,4812,0,0,-0.337
Daniel K. Inouye,1987,100-S-1048,4/21/1987,4812-100-100,4812,1,1,-0.337
Daniel K. Inouye,1987,100-S-98,1/6/1987,4812-100-100,4812,0,0,-0.337
Daniel K. Inouye,1987,100-S-828,3/25/1987,4812-100-100,4812,0,0,-0.337
Daniel K. Inouye,1987,100-S-99,1/6/1987,4812-100-100,4812,0,0,-0.337
Daniel K. Inouye,1987,100-S-101,1/6/1987,4812-100-100,4812,0,0,-0.337
Daniel K. Inouye,1987,100-S-102,1/6/1987,4812-100-100,4812,0,0,-0.337
Daniel K. Inouye,1987,100-S-122,1/6/1987,4812-100-100,4812,0,0,-0.337
Daniel K. Inouye,1987,100-S-135,1/6/1987,4812-100-100,4812,0,0,-0.337
Daniel K. Inouye,1987,100-S-134,1/6/1987,4812-100-100,4812,0,0,-0.337
Daniel K. Inouye,1987,100-S-133,1/6/1987,4812-100-100,4812,0,0,-0.337
Daniel K. Inouye,1987,100-S-132,1/6/1987,4812-100-100,4812,0,0,-0.337
Daniel K. Inouye,1987,100-S-131,1/6/1987,4812-100-100,4812,0,0,-0.337
Daniel K. Inouye,1987,100-S-160,1/6/1987,4812-100-100,4812,0,0,-0.337
Daniel K. Inouye,1987,100-S-129,1/6/1987,4812-100-100,4812,0,0,-0.337
Daniel K. Inouye,1987,100-S-128,1/6/1987,4812-100-100,4812,0,0,-0.337
Daniel K. Inouye,1987,100-S-127,1/6/1987,4812-100-100,4812,0,0,-0.337
Daniel K. Inouye,1987,100-S-126,1/6/1987,4812-100-100,4812,0,0,-0.337
Daniel K. Inouye,1987,100-S-124,1/6/1987,4812-100-100,4812,0,0,-0.337
Daniel K. Inouye,1987,100-S-123,1/6/1987,4812-100-100,4812,0,0,-0.337
Daniel K. Inouye,1987,100-S-130,1/6/1987,4812-100-100,4812,0,0,-0.337
Daniel K. Inouye,1987,100-S-121,1/6/1987,4812-100-100,4812,0,0,-0.337
Daniel K. Inouye,1987,100-S-120,1/6/1987,4812-100-100,4812,0,0,-0.337
Daniel K. Inouye,1987,100-S-119,1/6/1987,4812-100-100,4812,0,0,-0.337
Daniel K. Inouye,1987,100-S-118,1/6/1987,4812-100-100,4812,0,0,-0.337
Daniel K. Inouye,1987,100-S-117,1/6/1987,4812-100-100,4812,0,0,-0.337
Daniel K. Inouye,1987,100-S-116,1/6/1987,4812-100-100,4812,0,0,-0.337
Daniel K. Inouye,1987,100-S-115,1/6/1987,4812-100-100,4812,0,0,-0.337
Daniel K. Inouye,1987,100-S-114,1/6/1987,4812-100-100,4812,0,0,-0.337
Daniel K. Inouye,1987,100-S-113,1/6/1987,4812-100-100,4812,0,0,-0.337
Daniel K. Inouye,1987,100-S-112,1/6/1987,4812-100-100,4812,0,0,-0.337
Daniel K. Inouye,1987,100-S-111,1/6/1987,4812-100-100,4812,0,0,-0.337
Daniel K. Inouye,1987,100-S-154,1/6/1987,4812-100-100,4812,0,0,-0.337
Daniel K. Inouye,1987,100-S-159,1/6/1987,4812-100-100,4812,0,0,-0.337
Daniel K. Inouye,1987,100-S-158,1/6/1987,4812-100-100,4812,0,0,-0.337
Daniel K. Inouye,1987,100-S-157,1/6/1987,4812-100-100,4812,0,0,-0.337
Daniel K. Inouye,1987,100-S-156,1/6/1987,4812-100-100,4812,0,0,-0.337
Daniel K. Inouye,1987,100-S-155,1/6/1987,4812-100-100,4812,0,0,-0.337
Daniel K. Inouye,1987,100-S-136,1/6/1987,4812-100-100,4812,1,1,-0.337
Daniel K. Inouye,1987,100-S-153,1/6/1987,4812-100-100,4812,0,0,-0.337
Daniel K. Inouye,1987,100-S-152,1/6/1987,4812-100-100,4812,0,0,-0.337
Daniel K. Inouye,1987,100-S-151,1/6/1987,4812-100-100,4812,0,0,-0.337
Daniel K. Inouye,1987,100-S-150,1/6/1987,4812-100-100,4812,0,0,-0.337
Daniel K. Inouye,1987,100-S-149,1/6/1987,4812-100-100,4812,0,0,-0.337
Daniel K. Inouye,1987,100-S-147,1/6/1987,4812-100-100,4812,0,0,-0.337
Daniel K. Inouye,1987,100-S-137,1/6/1987,4812-100-100,4812,0,0,-0.337
Daniel K. Inouye,1987,100-S-138,1/6/1987,4812-100-100,4812,0,0,-0.337
Daniel K. Inouye,1987,100-S-140,1/6/1987,4812-100-100,4812,0,0,-0.337
Daniel K. Inouye,1987,100-S-141,1/6/1987,4812-100-100,4812,0,0,-0.337
Daniel K. Inouye,1987,100-S-142,1/6/1987,4812-100-100,4812,0,0,-0.337
Daniel K. Inouye,1987,100-S-143,1/6/1987,4812-100-100,4812,0,0,-0.337
Daniel K. Inouye,1987,100-S-148,1/6/1987,4812-100-100,4812,0,0,-0.337
Daniel K. Inouye,1987,100-S-146,1/6/1987,4812-100-100,4812,0,0,-0.337
Daniel K. Inouye,1987,100-S-145,1/6/1987,4812-100-100,4812,0,0,-0.337
Daniel K. Inouye,1987,100-S-144,1/6/1987,4812-100-100,4812,0,0,-0.337
Daniel K. Inouye,1988,100-S-2056,2/16/1988,4812-100-100,4812,0,0,-0.337
Daniel K. Inouye,1988,100-S-2069,2/17/1988,4812-100-100,4812,0,0,-0.337
Daniel K. Inouye,1988,100-S-2114,3/1/1988,4812-100-100,4812,0,1,-0.337
Daniel K. Inouye,1988,100-S-2163,3/15/1988,4812-100-100,4812,0,0,-0.337
Daniel K. Inouye,1988,100-S-2192,3/18/1988,4812-100-100,4812,0,0,-0.337
Daniel K. Inouye,1988,100-S-2193,3/18/1988,4812-100-100,4812,0,0,-0.337
Daniel K. Inouye,1988,100-S-2347,4/28/1988,4812-100-100,4812,0,0,-0.337
Daniel K. Inouye,1988,100-S-2510,6/14/1988,4812-100-100,4812,0,0,-0.337
Daniel K. Inouye,1988,100-S-2541,6/20/1988,4812-100-100,4812,0,0,-0.337
Daniel K. Inouye,1988,100-S-2597,6/29/1988,4812-100-100,4812,0,0,-0.337
Daniel K. Inouye,1988,100-S-2781,9/13/1988,4812-100-100,4812,0,0,-0.337
Daniel K. Inouye,1989,101-S-52,1/25/1989,4812-101-100,4812,0,0,-0.339
Daniel K. Inouye,1989,101-S-130,1/25/1989,4812-101-100,4812,0,0,-0.339
Daniel K. Inouye,1989,101-S-321,1/31/1989,4812-101-100,4812,0,1,-0.339
Daniel K. Inouye,1989,101-S-152,1/25/1989,4812-101-100,4812,0,0,-0.339
Daniel K. Inouye,1989,101-S-151,1/25/1989,4812-101-100,4812,0,0,-0.339
Daniel K. Inouye,1989,101-S-150,1/25/1989,4812-101-100,4812,0,0,-0.339
Daniel K. Inouye,1989,101-S-147,1/25/1989,4812-101-100,4812,0,0,-0.339
Daniel K. Inouye,1989,101-S-144,1/25/1989,4812-101-100,4812,0,0,-0.339
Daniel K. Inouye,1989,101-S-143,1/25/1989,4812-101-100,4812,0,0,-0.339
Daniel K. Inouye,1989,101-S-131,1/25/1989,4812-101-100,4812,0,0,-0.339
Daniel K. Inouye,1989,101-S-511,3/3/1989,4812-101-100,4812,0,1,-0.339
Daniel K. Inouye,1989,101-S-129,1/25/1989,4812-101-100,4812,0,0,-0.339
Daniel K. Inouye,1989,101-S-128,1/25/1989,4812-101-100,4812,0,0,-0.339
Daniel K. Inouye,1989,101-S-127,1/25/1989,4812-101-100,4812,0,0,-0.339
Daniel K. Inouye,1989,101-S-126,1/25/1989,4812-101-100,4812,0,0,-0.339
Daniel K. Inouye,1989,101-S-125,1/25/1989,4812-101-100,4812,0,0,-0.339
Daniel K. Inouye,1989,101-S-124,1/25/1989,4812-101-100,4812,0,0,-0.339
Daniel K. Inouye,1989,101-S-122,1/25/1989,4812-101-100,4812,0,0,-0.339
Daniel K. Inouye,1989,101-S-121,1/25/1989,4812-101-100,4812,0,0,-0.339
Daniel K. Inouye,1989,101-S-1267,6/23/1989,4812-101-100,4812,0,0,-0.339
Daniel K. Inouye,1989,101-S-1980,11/21/1989,4812-101-100,4812,0,0,-0.339
Daniel K. Inouye,1989,101-S-1979,11/21/1989,4812-101-100,4812,0,0,-0.339
Daniel K. Inouye,1989,101-S-1846,11/7/1989,4812-101-100,4812,1,1,-0.339
Daniel K. Inouye,1989,101-S-1839,11/3/1989,4812-101-100,4812,0,0,-0.339
Daniel K. Inouye,1989,101-S-1805,10/27/1989,4812-101-100,4812,1,1,-0.339
Daniel K. Inouye,1989,101-S-1781,10/23/1989,4812-101-100,4812,0,1,-0.339
Daniel K. Inouye,1989,101-S-1615,9/13/1989,4812-101-100,4812,0,0,-0.339
Daniel K. Inouye,1989,101-S-1486,8/3/1989,4812-101-100,4812,0,0,-0.339
Daniel K. Inouye,1989,101-S-59,1/25/1989,4812-101-100,4812,0,0,-0.339
Daniel K. Inouye,1989,101-S-1170,6/13/1989,4812-101-100,4812,0,0,-0.339
Daniel K. Inouye,1989,101-S-1022,5/17/1989,4812-101-100,4812,0,0,-0.339
Daniel K. Inouye,1989,101-S-978,5/11/1989,4812-101-100,4812,1,1,-0.339
Daniel K. Inouye,1989,101-S-797,4/13/1989,4812-101-100,4812,0,1,-0.339
Daniel K. Inouye,1989,101-S-680,3/17/1989,4812-101-100,4812,0,0,-0.339
Daniel K. Inouye,1989,101-S-679,3/17/1989,4812-101-100,4812,0,0,-0.339
Daniel K. Inouye,1989,101-S-611,3/16/1989,4812-101-100,4812,0,0,-0.339
Daniel K. Inouye,1989,101-S-572,3/15/1989,4812-101-100,4812,0,0,-0.339
Daniel K. Inouye,1989,101-S-76,1/25/1989,4812-101-100,4812,0,0,-0.339
Daniel K. Inouye,1989,101-S-97,1/25/1989,4812-101-100,4812,0,0,-0.339
Daniel K. Inouye,1989,101-S-96,1/25/1989,4812-101-100,4812,0,0,-0.339
Daniel K. Inouye,1989,101-S-95,1/25/1989,4812-101-100,4812,0,0,-0.339
Daniel K. Inouye,1989,101-S-81,1/25/1989,4812-101-100,4812,0,0,-0.339
Daniel K. Inouye,1989,101-S-80,1/25/1989,4812-101-100,4812,0,0,-0.339
Daniel K. Inouye,1989,101-S-79,1/25/1989,4812-101-100,4812,0,0,-0.339
Daniel K. Inouye,1989,101-S-78,1/25/1989,4812-101-100,4812,0,0,-0.339
Daniel K. Inouye,1989,101-S-77,1/25/1989,4812-101-100,4812,0,0,-0.339
Daniel K. Inouye,1989,101-S-118,1/25/1989,4812-101-100,4812,0,0,-0.339
Daniel K. Inouye,1989,101-S-67,1/25/1989,4812-101-100,4812,0,0,-0.339
Daniel K. Inouye,1989,101-S-66,1/25/1989,4812-101-100,4812,0,0,-0.339
Daniel K. Inouye,1989,101-S-64,1/25/1989,4812-101-100,4812,0,0,-0.339
Daniel K. Inouye,1989,101-S-63,1/25/1989,4812-101-100,4812,0,0,-0.339
Daniel K. Inouye,1989,101-S-62,1/25/1989,4812-101-100,4812,0,0,-0.339
Daniel K. Inouye,1989,101-S-61,1/25/1989,4812-101-100,4812,0,0,-0.339
Daniel K. Inouye,1989,101-S-60,1/25/1989,4812-101-100,4812,0,0,-0.339
Daniel K. Inouye,1989,101-S-99,1/25/1989,4812-101-100,4812,0,0,-0.339
Daniel K. Inouye,1989,101-S-98,1/25/1989,4812-101-100,4812,0,0,-0.339
Daniel K. Inouye,1989,101-S-119,1/25/1989,4812-101-100,4812,0,0,-0.339
Daniel K. Inouye,1989,101-S-117,1/25/1989,4812-101-100,4812,0,0,-0.339
Daniel K. Inouye,1989,101-S-116,1/25/1989,4812-101-100,4812,0,0,-0.339
Daniel K. Inouye,1989,101-S-115,1/25/1989,4812-101-100,4812,0,0,-0.339
Daniel K. Inouye,1989,101-S-114,1/25/1989,4812-101-100,4812,0,0,-0.339
Daniel K. Inouye,1989,101-S-113,1/25/1989,4812-101-100,4812,0,0,-0.339
Daniel K. Inouye,1989,101-S-112,1/25/1989,4812-101-100,4812,0,0,-0.339
Daniel K. Inouye,1989,101-S-111,1/25/1989,4812-101-100,4812,0,0,-0.339
Daniel K. Inouye,1989,101-S-108,1/25/1989,4812-101-100,4812,0,0,-0.339
Daniel K. Inouye,1989,101-S-107,1/25/1989,4812-101-100,4812,0,0,-0.339
Daniel K. Inouye,1989,101-S-109,1/25/1989,4812-101-100,4812,0,0,-0.339
Daniel K. Inouye,1989,101-S-106,1/25/1989,4812-101-100,4812,0,0,-0.339
Daniel K. Inouye,1989,101-S-105,1/25/1989,4812-101-100,4812,0,0,-0.339
Daniel K. Inouye,1989,101-S-104,1/25/1989,4812-101-100,4812,0,0,-0.339
Daniel K. Inouye,1989,101-S-102,1/25/1989,4812-101-100,4812,0,0,-0.339
Daniel K. Inouye,1990,101-S-2601,5/9/1990,4812-101-100,4812,0,0,-0.339
Daniel K. Inouye,1990,101-S-2511,4/25/1990,4812-101-100,4812,0,0,-0.339
Daniel K. Inouye,1990,101-S-2626,5/15/1990,4812-101-100,4812,0,0,-0.339
Daniel K. Inouye,1990,101-S-2645,5/16/1990,4812-101-100,4812,0,0,-0.339
Daniel K. Inouye,1990,101-S-2770,6/21/1990,4812-101-100,4812,0,0,-0.339
Daniel K. Inouye,1990,101-S-2779,6/22/1990,4812-101-100,4812,0,0,-0.339
Daniel K. Inouye,1990,101-S-2904,7/25/1990,4812-101-100,4812,0,0,-0.339
Daniel K. Inouye,1990,101-S-2928,7/27/1990,4812-101-100,4812,0,0,-0.339
Daniel K. Inouye,1990,101-S-2942,7/31/1990,4812-101-100,4812,0,0,-0.339
Daniel K. Inouye,1990,101-S-3082,9/19/1990,4812-101-100,4812,0,0,-0.339
Daniel K. Inouye,1990,101-S-3217,10/18/1990,4812-101-100,4812,0,0,-0.339
Daniel K. Inouye,1990,101-S-3189,10/11/1990,4812-101-100,4812,0,1,-0.339
Daniel K. Inouye,1990,101-S-2554,5/1/1990,4812-101-100,4812,0,0,-0.339
Daniel K. Inouye,1990,101-S-2008,1/23/1990,4812-101-100,4812,0,0,-0.339
Daniel K. Inouye,1990,101-S-2082,2/6/1990,4812-101-100,4812,0,0,-0.339
Daniel K. Inouye,1990,101-S-2170,2/26/1990,4812-101-100,4812,0,0,-0.339
Daniel K. Inouye,1990,101-S-2357,3/28/1990,4812-101-100,4812,0,0,-0.339
Daniel K. Inouye,1990,101-S-2390,4/2/1990,4812-101-100,4812,0,0,-0.339
Daniel K. Inouye,1990,101-S-2599,5/9/1990,4812-101-100,4812,0,0,-0.339
Daniel K. Inouye,1990,101-S-2451,4/5/1990,4812-101-100,4812,0,0,-0.339
Daniel K. Inouye,1990,101-S-2510,4/25/1990,4812-101-100,4812,0,0,-0.339
Daniel K. Inouye,1991,102-S-932,4/25/1991,4812-102-100,4812,0,0,-0.341
Daniel K. Inouye,1991,102-S-880,4/23/1991,4812-102-100,4812,0,0,-0.341
Daniel K. Inouye,1991,102-S-858,4/18/1991,4812-102-100,4812,0,0,-0.341
Daniel K. Inouye,1991,102-S-795,4/11/1991,4812-102-100,4812,0,0,-0.341
Daniel K. Inouye,1991,102-S-718,3/21/1991,4812-102-100,4812,0,0,-0.341
Daniel K. Inouye,1991,102-S-568,3/6/1991,4812-102-100,4812,0,1,-0.341
Daniel K. Inouye,1991,102-S-539,3/5/1991,4812-102-100,4812,0,0,-0.341
Daniel K. Inouye,1991,102-S-358,2/5/1991,4812-102-100,4812,0,0,-0.341
Daniel K. Inouye,1991,102-S-319,1/31/1991,4812-102-100,4812,0,0,-0.341
Daniel K. Inouye,1991,102-S-235,1/17/1991,4812-102-100,4812,0,0,-0.341
Daniel K. Inouye,1991,102-S-227,1/16/1991,4812-102-100,4812,0,0,-0.341
Daniel K. Inouye,1991,102-S-226,1/16/1991,4812-102-100,4812,0,0,-0.341
Daniel K. Inouye,1991,102-S-182,1/14/1991,4812-102-100,4812,0,0,-0.341
Daniel K. Inouye,1991,102-S-218,1/15/1991,4812-102-100,4812,0,0,-0.341
Daniel K. Inouye,1991,102-S-881,4/23/1991,4812-102-100,4812,0,0,-0.341
Daniel K. Inouye,1991,102-S-219,1/15/1991,4812-102-100,4812,0,0,-0.341
Daniel K. Inouye,1991,102-S-70,1/14/1991,4812-102-100,4812,0,0,-0.341
Daniel K. Inouye,1991,102-S-116,1/14/1991,4812-102-100,4812,0,0,-0.341
Daniel K. Inouye,1991,102-S-115,1/14/1991,4812-102-100,4812,0,0,-0.341
Daniel K. Inouye,1991,102-S-114,1/14/1991,4812-102-100,4812,0,0,-0.341
Daniel K. Inouye,1991,102-S-112,1/14/1991,4812-102-100,4812,0,0,-0.341
Daniel K. Inouye,1991,102-S-13,1/14/1991,4812-102-100,4812,0,0,-0.341
Daniel K. Inouye,1991,102-S-46,1/14/1991,4812-102-100,4812,0,0,-0.341
Daniel K. Inouye,1991,102-S-63,1/14/1991,4812-102-100,4812,0,0,-0.341
Daniel K. Inouye,1991,102-S-66,1/14/1991,4812-102-100,4812,0,0,-0.341
Daniel K. Inouye,1991,102-S-117,1/14/1991,4812-102-100,4812,0,0,-0.341
Daniel K. Inouye,1991,102-S-71,1/14/1991,4812-102-100,4812,0,0,-0.341
Daniel K. Inouye,1991,102-S-73,1/14/1991,4812-102-100,4812,0,0,-0.341
Daniel K. Inouye,1991,102-S-74,1/14/1991,4812-102-100,4812,0,0,-0.341
Daniel K. Inouye,1991,102-S-75,1/14/1991,4812-102-100,4812,0,0,-0.341
Daniel K. Inouye,1991,102-S-76,1/14/1991,4812-102-100,4812,0,0,-0.341
Daniel K. Inouye,1991,102-S-79,1/14/1991,4812-102-100,4812,0,0,-0.341
Daniel K. Inouye,1991,102-S-110,1/14/1991,4812-102-100,4812,0,0,-0.341
Daniel K. Inouye,1991,102-S-161,1/14/1991,4812-102-100,4812,0,0,-0.341
Daniel K. Inouye,1991,102-S-180,1/14/1991,4812-102-100,4812,0,0,-0.341
Daniel K. Inouye,1991,102-S-179,1/14/1991,4812-102-100,4812,0,0,-0.341
Daniel K. Inouye,1991,102-S-178,1/14/1991,4812-102-100,4812,0,0,-0.341
Daniel K. Inouye,1991,102-S-177,1/14/1991,4812-102-100,4812,0,0,-0.341
Daniel K. Inouye,1991,102-S-176,1/14/1991,4812-102-100,4812,0,0,-0.341
Daniel K. Inouye,1991,102-S-166,1/14/1991,4812-102-100,4812,0,0,-0.341
Daniel K. Inouye,1991,102-S-164,1/14/1991,4812-102-100,4812,0,0,-0.341
Daniel K. Inouye,1991,102-S-162,1/14/1991,4812-102-100,4812,0,0,-0.341
Daniel K. Inouye,1991,102-S-181,1/14/1991,4812-102-100,4812,0,0,-0.341
Daniel K. Inouye,1991,102-S-124,1/14/1991,4812-102-100,4812,0,0,-0.341
Daniel K. Inouye,1991,102-S-123,1/14/1991,4812-102-100,4812,0,0,-0.341
Daniel K. Inouye,1991,102-S-122,1/14/1991,4812-102-100,4812,0,0,-0.341
Daniel K. Inouye,1991,102-S-121,1/14/1991,4812-102-100,4812,0,0,-0.341
Daniel K. Inouye,1991,102-S-120,1/14/1991,4812-102-100,4812,0,1,-0.341
Daniel K. Inouye,1991,102-S-119,1/14/1991,4812-102-100,4812,0,1,-0.341
Daniel K. Inouye,1991,102-S-118,1/14/1991,4812-102-100,4812,0,0,-0.341
Daniel K. Inouye,1991,102-S-941,4/25/1991,4812-102-100,4812,0,0,-0.341
Daniel K. Inouye,1991,102-S-2112,11/26/1991,4812-102-100,4812,0,0,-0.341
Daniel K. Inouye,1991,102-S-2044,11/25/1991,4812-102-100,4812,1,1,-0.341
Daniel K. Inouye,1991,102-S-1976,11/15/1991,4812-102-100,4812,0,0,-0.341
Daniel K. Inouye,1991,102-S-1867,10/24/1991,4812-102-100,4812,0,0,-0.341
Daniel K. Inouye,1991,102-S-1841,10/22/1991,4812-102-100,4812,0,0,-0.341
Daniel K. Inouye,1991,102-S-1832,10/15/1991,4812-102-100,4812,0,0,-0.341
Daniel K. Inouye,1991,102-S-1773,9/30/1991,4812-102-100,4812,1,1,-0.341
Daniel K. Inouye,1991,102-S-1752,9/25/1991,4812-102-100,4812,0,0,-0.341
Daniel K. Inouye,1991,102-S-1720,9/17/1991,4812-102-100,4812,1,1,-0.341
Daniel K. Inouye,1991,102-S-1717,9/16/1991,4812-102-100,4812,0,0,-0.341
Daniel K. Inouye,1991,102-S-1579,7/29/1991,4812-102-100,4812,0,1,-0.341
Daniel K. Inouye,1991,102-S-1479,7/16/1991,4812-102-100,4812,0,0,-0.341
Daniel K. Inouye,1991,102-S-1504,7/19/1991,4812-102-100,4812,0,0,-0.341
Daniel K. Inouye,1991,102-S-962,4/25/1991,4812-102-100,4812,0,0,-0.341
Daniel K. Inouye,1991,102-S-963,4/25/1991,4812-102-100,4812,0,0,-0.341
Daniel K. Inouye,1991,102-S-1010,5/8/1991,4812-102-100,4812,0,0,-0.341
Daniel K. Inouye,1991,102-S-1057,5/14/1991,4812-102-100,4812,0,0,-0.341
Daniel K. Inouye,1991,102-S-1132,5/22/1991,4812-102-100,4812,0,0,-0.341
Daniel K. Inouye,1991,102-S-1143,5/23/1991,4812-102-100,4812,0,0,-0.341
Daniel K. Inouye,1991,102-S-1166,5/23/1991,4812-102-100,4812,0,0,-0.341
Daniel K. Inouye,1991,102-S-1193,5/24/1991,4812-102-100,4812,1,1,-0.341
Daniel K. Inouye,1992,102-S-2634,4/29/1992,4812-102-100,4812,0,0,-0.341
Daniel K. Inouye,1992,102-S-2681,5/7/1992,4812-102-100,4812,0,1,-0.341
Daniel K. Inouye,1992,102-S-2746,5/20/1992,4812-102-100,4812,0,0,-0.341
Daniel K. Inouye,1992,102-S-2796,6/2/1992,4812-102-100,4812,0,0,-0.341
Daniel K. Inouye,1992,102-S-2817,6/9/1992,4812-102-100,4812,0,0,-0.341
Daniel K. Inouye,1992,102-S-2861,6/17/1992,4812-102-100,4812,0,0,-0.341
Daniel K. Inouye,1992,102-S-2882,6/23/1992,4812-102-100,4812,0,0,-0.341
Daniel K. Inouye,1992,102-S-2897,6/25/1992,4812-102-100,4812,0,0,-0.341
Daniel K. Inouye,1992,102-S-2980,7/2/1992,4812-102-100,4812,0,0,-0.341
