"id","first_name","last_name","party","seniority","state","missed_votes_pct","votes_with_party_pct","congress"
"B000384","Wallace","Bennett","R",5,"UT",NULL,NULL,84
"B000436","Alan","Bible","D",1,"NV",NULL,NULL,84
"B000820","John","Bricker","R",9,"OH",NULL,NULL,84
"B000823","Henry","Bridges","R",19,"NH",NULL,NULL,84
"B001167","Prescott","Bush","R",3,"CT",NULL,NULL,84
"B001180","John","Butler","R",5,"MD",NULL,NULL,84
"B001208","Harry","Byrd","D",22,"VA",NULL,NULL,84
"C000128","Homer","Capehart","R",11,"IN",NULL,NULL,84
"C000154","Frank","Carlson","R",5,"KS",NULL,NULL,84
"C000220","Clifford","Case","R",1,"NJ",NULL,NULL,84
"C000221","Francis","Case","R",5,"SD",NULL,NULL,84
"C000338","Dennis","Chavez","D",20,"NM",NULL,NULL,84
"C000506","Earle","Clements","D",5,"KY",NULL,NULL,84
"C000758","John","Cooper","R",5,"KY",NULL,NULL,84
"C000802","Norris","Cotton","R",1,"NH",NULL,NULL,84
"C001006","Carl","Curtis","R",1,"NE",NULL,NULL,84
"D000036","Marion","Daniel","D",3,"TX",NULL,NULL,84
"D000360","Everett","Dirksen","R",5,"IL",NULL,NULL,84
"D000456","Paul","Douglas","D",7,"IL",NULL,NULL,84
"D000516","James","Duff","R",4,"PA",NULL,NULL,84
"D000585","Henry","Dworshak","R",8,"ID",NULL,NULL,84
"E000018","James","Eastland","D",13,"MS",NULL,NULL,84
"E000112","Allen","Ellender","D",19,"LA",NULL,NULL,84
"E000210","Joseph","Ervin","D",1,"NC",NULL,NULL,84
"F000190","Ralph","Flanders","R",9,"VT",NULL,NULL,84
"F000356","Joseph","Frear","D",7,"DE",NULL,NULL,84
"F000401","James","Fulbright","D",11,"AR",NULL,NULL,84
"G000131","Walter","George","D",33,"GA",NULL,NULL,84
"G000267","Barry","Goldwater","R",3,"AZ",NULL,NULL,84
"G000320","Albert","Gore","D",3,"TN",NULL,NULL,84
"G000418","Theodore","Green","D",19,"RI",NULL,NULL,84
"H000385","Carl","Hayden","D",28,"AZ",NULL,NULL,84
"H000502","Thomas","Hennings","D",5,"MO",NULL,NULL,84
"H000559","Bourke","Hickenlooper","R",11,"IA",NULL,NULL,84
"H000598","Joseph","Hill","D",18,"AL",NULL,NULL,84
"H000720","Spessard","Holland","D",9,"FL",NULL,NULL,84
"H000875","Roman","Hruska","R",1,"NE",NULL,NULL,84
"H000953","Hubert","Humphrey","I",7,"MN",NULL,NULL,84
"H000963","Robert","Humphreys","D",1,"KY",NULL,NULL,84
"H000963","Robert","Humphreys","I",1,"KY",NULL,NULL,84
"I000050","Irving","Ives","R",9,"NY",NULL,NULL,84
"J000013","Henry","Jackson","D",3,"WA",NULL,NULL,84
"J000093","William","Jenner","R",9,"IN",NULL,NULL,84
"J000160","Lyndon","Johnson","D",7,"TX",NULL,NULL,84
"J000195","Olin","Johnston","D",11,"SC",NULL,NULL,84
"K000044","Carey","Kefauver","D",7,"TN",NULL,NULL,84
"K000107","John","Kennedy","D",3,"MA",NULL,NULL,84
"K000144","Robert","Kerr","D",7,"OK",NULL,NULL,84
"K000176","Harley","Kilgore","D",15,"WV",NULL,NULL,84
"K000292","William","Knowland","R",10,"CA",NULL,NULL,84
"K000335","Thomas","Kuchel","R",3,"CA",NULL,NULL,84
"L000025","William","Laird","D",1,"WV",NULL,NULL,84
"L000070","William","Langer","R",15,"ND",NULL,NULL,84
"L000224","Herbert","Lehman","D",6,"NY",NULL,NULL,84
"L000428","Russell","Long","D",7,"LA",NULL,NULL,84
"M000053","Warren","Magnuson","D",11,"WA",NULL,NULL,84
"M000086","George","Malone","R",9,"NV",NULL,NULL,84
"M000113","Michael","Mansfield","D",3,"MT",NULL,NULL,84
"M000177","Edward","Martin","R",9,"PA",NULL,NULL,84
"M000199","Thomas","Martin","R",1,"IA",NULL,NULL,84
"M000315","Joseph","McCarthy","R",9,"WI",NULL,NULL,84
"M000332","John","McClellan","D",13,"AR",NULL,NULL,84
"M000582","Patrick","McNamara","D",1,"MI",NULL,NULL,84
"M000771","Eugene","Millikin","R",14,"CO",NULL,NULL,84
"M000859","Almer","Monroney","D",5,"OK",NULL,NULL,84
"M001014","Wayne","Morse","I",11,"OR",NULL,NULL,84
"M001014","Wayne","Morse","D",11,"OR",NULL,NULL,84
"M001078","Karl","Mundt","R",7,"SD",NULL,NULL,84
"M001108","James","Murray","D",21,"MT",NULL,NULL,84
"N000023","Matthew","Neely","D",23,"WV",NULL,NULL,84
"N000053","Richard","Neuberger","D",1,"OR",NULL,NULL,84
"O000088","Joseph","O?Mahoney","D",20,"WY",NULL,NULL,84
"P000100","John","Pastore","D",5,"RI",NULL,NULL,84
"P000150","Frederick","Payne","R",3,"ME",NULL,NULL,84
"P000460","Charles","Potter","R",3,"MI",NULL,NULL,84
"P000575","William","Purtell","R",3,"CT",NULL,NULL,84
"R000167","William","Revercomb","R",7,"WV",NULL,NULL,84
"R000317","Absalom","Robertson","D",9,"VA",NULL,NULL,84
"R000536","Richard","Russell","D",22,"GA",NULL,NULL,84
"S000021","Leverett","Saltonstall","R",11,"MA",NULL,NULL,84
"S000138","Andrew","Schoeppel","R",7,"KS",NULL,NULL,84
"S000187","William","Scott","D",2,"NC",NULL,NULL,84
"S000505","George","Smathers","D",5,"FL",NULL,NULL,84
"S000553","Howard","Smith","R",11,"NJ",NULL,NULL,84
"S000590","Margaret","Smith","R",7,"ME",NULL,NULL,84
"S000701","John","Sparkman","D",9,"AL",NULL,NULL,84
"S000852","John","Stennis","D",8,"MS",NULL,NULL,84
"S001136","William","Symington","D",3,"MO",NULL,NULL,84
"T000254","Strom","Thurmond","D",2,"SC",NULL,NULL,84
"T000259","Edward","Thye","R",9,"MN",NULL,NULL,84
"W000190","Arthur","Watkins","R",9,"UT",NULL,NULL,84
"W000269","Herman","Welker","R",5,"ID",NULL,NULL,84
"W000465","Alexander","Wiley","R",17,"WI",NULL,NULL,84
"W000518","John","Williams","R",9,"DE",NULL,NULL,84
"W000666","Thomas","Wofford","D",1,"SC",NULL,NULL,84
"Y000047","Milton","Young","R",10,"ND",NULL,NULL,84
"A000062","George","Aiken","R",16,"VT",NULL,NULL,85
"A000161","Gordon","Allott","R",3,"CO",NULL,NULL,85
"A000186","Clinton","Anderson","D",9,"NM",NULL,NULL,85
"B000176","Frank","Barrett","R",5,"WY",NULL,NULL,85
"B000271","James","Beall","R",5,"MD",NULL,NULL,85
"B000384","Wallace","Bennett","R",7,"UT",NULL,NULL,85
"B000436","Alan","Bible","D",3,"NV",NULL,NULL,85
"B000536","William","Blakley","D",1,"TX",NULL,NULL,85
"B000820","John","Bricker","R",11,"OH",NULL,NULL,85
"B000823","Henry","Bridges","R",21,"NH",NULL,NULL,85
"B001167","Prescott","Bush","R",5,"CT",NULL,NULL,85
"B001180","John","Butler","R",7,"MD",NULL,NULL,85
"B001208","Harry","Byrd","D",24,"VA",NULL,NULL,85
"C000128","Homer","Capehart","R",13,"IN",NULL,NULL,85
"C000154","Frank","Carlson","R",7,"KS",NULL,NULL,85
"C000189","John","Carroll","D",1,"CO",NULL,NULL,85
"C000220","Clifford","Case","R",3,"NJ",NULL,NULL,85
"C000221","Francis","Case","R",7,"SD",NULL,NULL,85
"C000338","Dennis","Chavez","D",22,"NM",NULL,NULL,85
"C000388","Frank","Church","D",2,"ID",NULL,NULL,85
"C000444","Joseph","Clark","D",2,"PA",NULL,NULL,85
"C000758","John","Cooper","R",5,"KY",NULL,NULL,85
"C000802","Norris","Cotton","R",3,"NH",NULL,NULL,85
"C001006","Carl","Curtis","R",3,"NE",NULL,NULL,85
"D000036","Marion","Daniel","D",5,"TX",NULL,NULL,85
"D000360","Everett","Dirksen","R",7,"IL",NULL,NULL,85
"D000456","Paul","Douglas","D",9,"IL",NULL,NULL,85
"D000585","Henry","Dworshak","R",10,"ID",NULL,NULL,85
"E000018","James","Eastland","D",15,"MS",NULL,NULL,85
"E000112","Allen","Ellender","D",21,"LA",NULL,NULL,85
"E000210","Joseph","Ervin","D",3,"NC",NULL,NULL,85
"F000190","Ralph","Flanders","R",11,"VT",NULL,NULL,85
"F000356","Joseph","Frear","D",9,"DE",NULL,NULL,85
"F000401","James","Fulbright","D",13,"AR",NULL,NULL,85
"G000267","Barry","Goldwater","R",5,"AZ",NULL,NULL,85
"G000320","Albert","Gore","D",5,"TN",NULL,NULL,85
"G000418","Theodore","Green","D",21,"RI",NULL,NULL,85
"H000385","Carl","Hayden","D",30,"AZ",NULL,NULL,85
"H000502","Thomas","Hennings","D",7,"MO",NULL,NULL,85
"H000559","Bourke","Hickenlooper","R",13,"IA",NULL,NULL,85
"H000598","Joseph","Hill","D",19,"AL",NULL,NULL,85
"H000665","John","Hoblitzell","R",1,"WV",NULL,NULL,85
"H000720","Spessard","Holland","D",11,"FL",NULL,NULL,85
"H000875","Roman","Hruska","R",3,"NE",NULL,NULL,85
"H000953","Hubert","Humphrey","I",9,"MN",NULL,NULL,85
"I000050","Irving","Ives","R",11,"NY",NULL,NULL,85
"J000013","Henry","Jackson","D",5,"WA",NULL,NULL,85
"J000064","Jacob","Javits","R",1,"NY",NULL,NULL,85
"J000093","William","Jenner","R",11,"IN",NULL,NULL,85
"J000160","Lyndon","Johnson","D",9,"TX",NULL,NULL,85
"J000195","Olin","Johnston","D",13,"SC",NULL,NULL,85
"J000267","Benjamin","Jordan","D",1,"NC",NULL,NULL,85
"K000044","Carey","Kefauver","D",9,"TN",NULL,NULL,85
"K000107","John","Kennedy","D",5,"MA",NULL,NULL,85
"K000144","Robert","Kerr","D",9,"OK",NULL,NULL,85
"K000292","William","Knowland","R",12,"CA",NULL,NULL,85
"K000335","Thomas","Kuchel","R",5,"CA",NULL,NULL,85
"L000070","William","Langer","R",17,"ND",NULL,NULL,85
"L000122","Frank","Lausche","D",1,"OH",NULL,NULL,85
"L000428","Russell","Long","D",9,"LA",NULL,NULL,85
"M000053","Warren","Magnuson","D",13,"WA",NULL,NULL,85
"M000086","George","Malone","R",11,"NV",NULL,NULL,85
"M000113","Michael","Mansfield","D",5,"MT",NULL,NULL,85
"M000177","Edward","Martin","R",11,"PA",NULL,NULL,85
"M000199","Thomas","Martin","R",3,"IA",NULL,NULL,85
"M000315","Joseph","McCarthy","R",11,"WI",NULL,NULL,85
"M000332","John","McClellan","D",15,"AR",NULL,NULL,85
"M000582","Patrick","McNamara","D",3,"MI",NULL,NULL,85
"M000859","Almer","Monroney","D",7,"OK",NULL,NULL,85
"M001014","Wayne","Morse","D",13,"OR",NULL,NULL,85
"M001022","Thruston","Morton","R",1,"KY",NULL,NULL,85
"M001078","Karl","Mundt","R",9,"SD",NULL,NULL,85
"M001108","James","Murray","D",23,"MT",NULL,NULL,85
"N000023","Matthew","Neely","D",25,"WV",NULL,NULL,85
"N000053","Richard","Neuberger","D",3,"OR",NULL,NULL,85
"O000088","Joseph","O?Mahoney","D",22,"WY",NULL,NULL,85
"P000100","John","Pastore","D",7,"RI",NULL,NULL,85
"P000150","Frederick","Payne","R",5,"ME",NULL,NULL,85
"P000460","Charles","Potter","R",5,"MI",NULL,NULL,85
"P000553","William","Proxmire","D",1,"WI",NULL,NULL,85
"P000575","William","Purtell","R",5,"CT",NULL,NULL,85
"R000046","Jennings","Randolph","D",1,"WV",NULL,NULL,85
"R000167","William","Revercomb","R",7,"WV",NULL,NULL,85
"R000317","Absalom","Robertson","D",11,"VA",NULL,NULL,85
"R000536","Richard","Russell","D",24,"GA",NULL,NULL,85
"S000021","Leverett","Saltonstall","R",13,"MA",NULL,NULL,85
"S000138","Andrew","Schoeppel","R",9,"KS",NULL,NULL,85
"S000187","William","Scott","D",3,"NC",NULL,NULL,85
"S000505","George","Smathers","D",7,"FL",NULL,NULL,85
"S000553","Howard","Smith","R",13,"NJ",NULL,NULL,85
"S000590","Margaret","Smith","R",9,"ME",NULL,NULL,85
"S000701","John","Sparkman","D",11,"AL",NULL,NULL,85
"S000852","John","Stennis","D",10,"MS",NULL,NULL,85
"S001136","William","Symington","D",5,"MO",NULL,NULL,85
"T000035","Herman","Talmadge","D",1,"GA",NULL,NULL,85
"T000254","Strom","Thurmond","D",2,"SC",NULL,NULL,85
"T000259","Edward","Thye","R",11,"MN",NULL,NULL,85
"W000190","Arthur","Watkins","R",11,"UT",NULL,NULL,85
"W000465","Alexander","Wiley","R",19,"WI",NULL,NULL,85
"W000518","John","Williams","R",11,"DE",NULL,NULL,85
"Y000006","Ralph","Yarborough","D",1,"TX",NULL,NULL,85
"Y000047","Milton","Young","R",12,"ND",NULL,NULL,85
"A000062","George","Aiken","R",19,"VT",NULL,NULL,86
"A000161","Gordon","Allott","R",5,"CO",NULL,NULL,86
"A000186","Clinton","Anderson","D",11,"NM",NULL,NULL,86
"B000201","Edward","Bartlett","D",1,"AK",NULL,NULL,86
"B000271","James","Beall","R",7,"MD",NULL,NULL,86
"B000384","Wallace","Bennett","R",9,"UT",NULL,NULL,86
"B000436","Alan","Bible","D",5,"NV",NULL,NULL,86
"B000823","Henry","Bridges","R",23,"NH",NULL,NULL,86
"B000982","Clarence","Brunsdale","R",1,"ND",NULL,NULL,86
"B001077","Quentin","Burdick","D",1,"ND",NULL,NULL,86
"B001167","Prescott","Bush","R",7,"CT",NULL,NULL,86
"B001180","John","Butler","R",9,"MD",NULL,NULL,86
"B001208","Harry","Byrd","D",26,"VA",NULL,NULL,86
"B001210","Robert","Byrd","D",1,"WV",NULL,NULL,86
"C000120","Howard","Cannon","D",1,"NV",NULL,NULL,86
"C000128","Homer","Capehart","R",15,"IN",NULL,NULL,86
"C000154","Frank","Carlson","R",9,"KS",NULL,NULL,86
"C000189","John","Carroll","D",3,"CO",NULL,NULL,86
"C000220","Clifford","Case","R",5,"NJ",NULL,NULL,86
"C000221","Francis","Case","R",9,"SD",NULL,NULL,86
"C000338","Dennis","Chavez","D",24,"NM",NULL,NULL,86
"C000388","Frank","Church","D",3,"ID",NULL,NULL,86
"C000444","Joseph","Clark","D",3,"PA",NULL,NULL,86
"C000758","John","Cooper","R",7,"KY",NULL,NULL,86
"C000802","Norris","Cotton","R",6,"NH",NULL,NULL,86
"C001006","Carl","Curtis","R",5,"NE",NULL,NULL,86
"D000360","Everett","Dirksen","R",9,"IL",NULL,NULL,86
"D000390","Thomas","Dodd","D",1,"CT",NULL,NULL,86
"D000456","Paul","Douglas","D",11,"IL",NULL,NULL,86
"D000585","Henry","Dworshak","R",12,"ID",NULL,NULL,86
"E000018","James","Eastland","D",17,"MS",NULL,NULL,86
"E000112","Allen","Ellender","D",23,"LA",NULL,NULL,86
"E000181","Clair","Engle","D",1,"CA",NULL,NULL,86
"E000210","Joseph","Ervin","D",5,"NC",NULL,NULL,86
"F000245","Hiram","Fong","R",1,"HI",NULL,NULL,86
"F000356","Joseph","Frear","D",11,"DE",NULL,NULL,86
"F000401","James","Fulbright","D",15,"AR",NULL,NULL,86
"G000267","Barry","Goldwater","R",7,"AZ",NULL,NULL,86
"G000320","Albert","Gore","D",7,"TN",NULL,NULL,86
"G000418","Theodore","Green","D",23,"RI",NULL,NULL,86
"G000508","Ernest","Gruening","D",1,"AK",NULL,NULL,86
"H000291","Philip","Hart","D",1,"MI",NULL,NULL,86
"H000297","Rupert","Hartke","D",1,"IN",NULL,NULL,86
"H000385","Carl","Hayden","D",32,"AZ",NULL,NULL,86
"H000502","Thomas","Hennings","D",9,"MO",NULL,NULL,86
"H000559","Bourke","Hickenlooper","R",15,"IA",NULL,NULL,86
"H000598","Joseph","Hill","D",22,"AL",NULL,NULL,86
"H000720","Spessard","Holland","D",13,"FL",NULL,NULL,86
"H000875","Roman","Hruska","R",5,"NE",NULL,NULL,86
"H000953","Hubert","Humphrey","I",11,"MN",NULL,NULL,86
"J000013","Henry","Jackson","D",7,"WA",NULL,NULL,86
"J000064","Jacob","Javits","R",3,"NY",NULL,NULL,86
"J000160","Lyndon","Johnson","D",11,"TX",NULL,NULL,86
"J000195","Olin","Johnston","D",15,"SC",NULL,NULL,86
"J000267","Benjamin","Jordan","D",1,"NC",NULL,NULL,86
"K000036","Kenneth","Keating","R",1,"NY",NULL,NULL,86
"K000044","Carey","Kefauver","D",11,"TN",NULL,NULL,86
"K000107","John","Kennedy","D",7,"MA",NULL,NULL,86
"K000144","Robert","Kerr","D",11,"OK",NULL,NULL,86
"K000335","Thomas","Kuchel","R",7,"CA",NULL,NULL,86
"L000070","William","Langer","R",19,"ND",NULL,NULL,86
"L000122","Frank","Lausche","D",3,"OH",NULL,NULL,86
"L000415","Edward","Long","D",1,"MO",NULL,NULL,86
"L000425","Oren","Long","D",1,"HI",NULL,NULL,86
"L000428","Russell","Long","D",11,"LA",NULL,NULL,86
"L000520","Hall","Lusk","D",1,"OR",NULL,NULL,86
"M000053","Warren","Magnuson","D",15,"WA",NULL,NULL,86
"M000113","Michael","Mansfield","D",7,"MT",NULL,NULL,86
"M000199","Thomas","Martin","R",6,"IA",NULL,NULL,86
"M000311","Eugene","McCarthy","I",1,"MN",NULL,NULL,86
"M000332","John","McClellan","D",17,"AR",NULL,NULL,86
"M000445","Gale","McGee","D",1,"WY",NULL,NULL,86
"M000582","Patrick","McNamara","D",5,"MI",NULL,NULL,86
"M000859","Almer","Monroney","D",9,"OK",NULL,NULL,86
"M001014","Wayne","Morse","D",15,"OR",NULL,NULL,86
"M001022","Thruston","Morton","R",3,"KY",NULL,NULL,86
"M001033","Frank","Moss","D",1,"UT",NULL,NULL,86
"M001078","Karl","Mundt","R",11,"SD",NULL,NULL,86
"M001108","James","Murray","D",25,"MT",NULL,NULL,86
"M001121","Edmund","Muskie","D",1,"ME",NULL,NULL,86
"N000052","Maurine","Neuberger","D",1,"OR",NULL,NULL,86
"N000053","Richard","Neuberger","D",5,"OR",NULL,NULL,86
"O000088","Joseph","O?Mahoney","D",24,"WY",NULL,NULL,86
"P000100","John","Pastore","D",9,"RI",NULL,NULL,86
"P000552","Winston","Prouty","R",1,"VT",NULL,NULL,86
"P000553","William","Proxmire","D",2,"WI",NULL,NULL,86
"R000046","Jennings","Randolph","D",1,"WV",NULL,NULL,86
"R000317","Absalom","Robertson","D",13,"VA",NULL,NULL,86
"R000536","Richard","Russell","D",27,"GA",NULL,NULL,86
"S000021","Leverett","Saltonstall","R",15,"MA",NULL,NULL,86
"S000138","Andrew","Schoeppel","R",11,"KS",NULL,NULL,86
"S000174","Hugh","Scott","R",1,"PA",NULL,NULL,86
"S000505","George","Smathers","D",9,"FL",NULL,NULL,86
"S000517","Benjamin","Smith","D",1,"MA",NULL,NULL,86
"S000590","Margaret","Smith","R",11,"ME",NULL,NULL,86
"S000701","John","Sparkman","D",13,"AL",NULL,NULL,86
"S000852","John","Stennis","D",12,"MS",NULL,NULL,86
"S001136","William","Symington","D",7,"MO",NULL,NULL,86
"T000035","Herman","Talmadge","D",3,"GA",NULL,NULL,86
"T000254","Strom","Thurmond","D",4,"SC",NULL,NULL,86
"W000465","Alexander","Wiley","R",21,"WI",NULL,NULL,86
"W000502","Harrison","Williams","D",1,"NJ",NULL,NULL,86
"W000518","John","Williams","R",14,"DE",NULL,NULL,86
"Y000006","Ralph","Yarborough","D",2,"TX",NULL,NULL,86
"Y000047","Milton","Young","R",16,"ND",NULL,NULL,86
"Y000053","Stephen","Young","D",1,"OH",NULL,NULL,86
"A000062","George","Aiken","R",21,"VT",NULL,NULL,87
"A000161","Gordon","Allott","R",7,"CO",NULL,NULL,87
"A000186","Clinton","Anderson","D",13,"NM",NULL,NULL,87
"B000201","Edward","Bartlett","D",3,"AK",NULL,NULL,87
"B000271","James","Beall","R",9,"MD",NULL,NULL,87
"B000384","Wallace","Bennett","R",11,"UT",NULL,NULL,87
"B000436","Alan","Bible","D",7,"NV",NULL,NULL,87
"B000536","William","Blakley","D",1,"TX",NULL,NULL,87
"B000593","James","Boggs","R",1,"DE",NULL,NULL,87
"B000656","Joseph","Bottum","R",1,"SD",NULL,NULL,87
"B000823","Henry","Bridges","R",25,"NH",NULL,NULL,87
"B001077","Quentin","Burdick","D",1,"ND",NULL,NULL,87
"B001167","Prescott","Bush","R",9,"CT",NULL,NULL,87
"B001180","John","Butler","R",11,"MD",NULL,NULL,87
"B001208","Harry","Byrd","D",28,"VA",NULL,NULL,87
"B001210","Robert","Byrd","D",3,"WV",NULL,NULL,87
"C000120","Howard","Cannon","D",3,"NV",NULL,NULL,87
"C000128","Homer","Capehart","R",17,"IN",NULL,NULL,87
"C000154","Frank","Carlson","R",11,"KS",NULL,NULL,87
"C000189","John","Carroll","D",5,"CO",NULL,NULL,87
"C000220","Clifford","Case","R",7,"NJ",NULL,NULL,87
"C000221","Francis","Case","R",11,"SD",NULL,NULL,87
"C000338","Dennis","Chavez","D",26,"NM",NULL,NULL,87
"C000388","Frank","Church","D",5,"ID",NULL,NULL,87
"C000444","Joseph","Clark","D",5,"PA",NULL,NULL,87
"C000758","John","Cooper","R",9,"KY",NULL,NULL,87
"C000802","Norris","Cotton","R",7,"NH",NULL,NULL,87
"C001006","Carl","Curtis","R",7,"NE",NULL,NULL,87
"D000360","Everett","Dirksen","R",11,"IL",NULL,NULL,87
"D000390","Thomas","Dodd","D",3,"CT",NULL,NULL,87
"D000456","Paul","Douglas","D",13,"IL",NULL,NULL,87
"D000585","Henry","Dworshak","R",14,"ID",NULL,NULL,87
"E000018","James","Eastland","D",19,"MS",NULL,NULL,87
"E000112","Allen","Ellender","D",25,"LA",NULL,NULL,87
"E000181","Clair","Engle","D",3,"CA",NULL,NULL,87
"E000210","Joseph","Ervin","D",7,"NC",NULL,NULL,87
"F000245","Hiram","Fong","R",2,"HI",NULL,NULL,87
"F000401","James","Fulbright","D",17,"AR",NULL,NULL,87
"G000267","Barry","Goldwater","R",9,"AZ",NULL,NULL,87
"G000320","Albert","Gore","D",9,"TN",NULL,NULL,87
"G000508","Ernest","Gruening","D",3,"AK",NULL,NULL,87
"H000291","Philip","Hart","D",3,"MI",NULL,NULL,87
"H000297","Rupert","Hartke","D",3,"IN",NULL,NULL,87
"H000385","Carl","Hayden","D",34,"AZ",NULL,NULL,87
"H000559","Bourke","Hickenlooper","R",17,"IA",NULL,NULL,87
"H000561","John","Hickey","D",1,"WY",NULL,NULL,87
"H000598","Joseph","Hill","D",23,"AL",NULL,NULL,87
"H000720","Spessard","Holland","D",15,"FL",NULL,NULL,87
"H000875","Roman","Hruska","R",7,"NE",NULL,NULL,87
"H000953","Hubert","Humphrey","I",13,"MN",NULL,NULL,87
"J000013","Henry","Jackson","D",9,"WA",NULL,NULL,87
"J000064","Jacob","Javits","R",5,"NY",NULL,NULL,87
"J000160","Lyndon","Johnson","D",13,"TX",NULL,NULL,87
"J000195","Olin","Johnston","D",17,"SC",NULL,NULL,87
"J000267","Benjamin","Jordan","D",3,"NC",NULL,NULL,87
"J000269","Leonard","Jordan","R",1,"ID",NULL,NULL,87
"K000036","Kenneth","Keating","R",3,"NY",NULL,NULL,87
"K000044","Carey","Kefauver","D",13,"TN",NULL,NULL,87
"K000105","Edward","Kennedy","D",1,"MA",NULL,NULL,87
"K000144","Robert","Kerr","D",13,"OK",NULL,NULL,87
"K000335","Thomas","Kuchel","R",9,"CA",NULL,NULL,87
"L000122","Frank","Lausche","D",5,"OH",NULL,NULL,87
"L000415","Edward","Long","D",1,"MO",NULL,NULL,87
"L000425","Oren","Long","D",2,"HI",NULL,NULL,87
"L000428","Russell","Long","D",13,"LA",NULL,NULL,87
"M000053","Warren","Magnuson","D",17,"WA",NULL,NULL,87
"M000113","Michael","Mansfield","D",9,"MT",NULL,NULL,87
"M000311","Eugene","McCarthy","I",3,"MN",NULL,NULL,87
"M000332","John","McClellan","D",19,"AR",NULL,NULL,87
"M000445","Gale","McGee","D",3,"WY",NULL,NULL,87
"M000486","Thomas","McIntyre","D",1,"NH",NULL,NULL,87
"M000582","Patrick","McNamara","D",7,"MI",NULL,NULL,87
"M000623","Edwin","Mechem","R",1,"NM",NULL,NULL,87
"M000671","Lee","Metcalf","D",1,"MT",NULL,NULL,87
"M000730","Jack","Miller","R",1,"IA",NULL,NULL,87
"M000859","Almer","Monroney","D",11,"OK",NULL,NULL,87
"M001014","Wayne","Morse","D",17,"OR",NULL,NULL,87
"M001022","Thruston","Morton","R",5,"KY",NULL,NULL,87
"M001033","Frank","Moss","D",3,"UT",NULL,NULL,87
"M001078","Karl","Mundt","R",13,"SD",NULL,NULL,87
"M001100","Maurice","Murphy","R",1,"NH",NULL,NULL,87
"M001121","Edmund","Muskie","D",3,"ME",NULL,NULL,87
"N000052","Maurine","Neuberger","D",1,"OR",NULL,NULL,87
"P000100","John","Pastore","D",11,"RI",NULL,NULL,87
"P000166","James","Pearson","R",1,"KS",NULL,NULL,87
"P000193","Claiborne","Pell","D",1,"RI",NULL,NULL,87
"P000552","Winston","Prouty","R",3,"VT",NULL,NULL,87
"P000553","William","Proxmire","D",4,"WI",NULL,NULL,87
"R000046","Jennings","Randolph","D",3,"WV",NULL,NULL,87
"R000317","Absalom","Robertson","D",15,"VA",NULL,NULL,87
"R000536","Richard","Russell","D",28,"GA",NULL,NULL,87
"S000021","Leverett","Saltonstall","R",17,"MA",NULL,NULL,87
"S000138","Andrew","Schoeppel","R",13,"KS",NULL,NULL,87
"S000174","Hugh","Scott","R",3,"PA",NULL,NULL,87
"S000434","Milward","Simpson","R",1,"WY",NULL,NULL,87
"S000505","George","Smathers","D",11,"FL",NULL,NULL,87
"S000517","Benjamin","Smith","D",1,"MA",NULL,NULL,87
"S000590","Margaret","Smith","R",13,"ME",NULL,NULL,87
"S000701","John","Sparkman","D",15,"AL",NULL,NULL,87
"S000852","John","Stennis","D",14,"MS",NULL,NULL,87
"S001136","William","Symington","D",9,"MO",NULL,NULL,87
"T000035","Herman","Talmadge","D",5,"GA",NULL,NULL,87
"T000254","Strom","Thurmond","D",6,"SC",NULL,NULL,87
"T000322","John","Tower","R",1,"TX",NULL,NULL,87
"W000465","Alexander","Wiley","R",23,"WI",NULL,NULL,87
"W000502","Harrison","Williams","D",3,"NJ",NULL,NULL,87
"W000518","John","Williams","R",15,"DE",NULL,NULL,87
"Y000006","Ralph","Yarborough","D",4,"TX",NULL,NULL,87
"Y000047","Milton","Young","R",16,"ND",NULL,NULL,87
"Y000053","Stephen","Young","D",3,"OH",NULL,NULL,87
"A000062","George","Aiken","R",23,"VT",NULL,NULL,88
